20190503 230000,41.54,BE,1556917200000000000
20190603 000000,36.08,BE,1559512800000000000
20190603 010000,33.51,BE,1559516400000000000
20190603 020000,37.88,BE,1559520000000000000
20190603 030000,41.58,BE,1559523600000000000
20190603 040000,38.86,BE,1559527200000000000
20190603 050000,37.81,BE,1559530800000000000
20190603 060000,43.37,BE,1559534400000000000
20190603 070000,52.8,BE,1559538000000000000
20190603 080000,49.07,BE,1559541600000000000
20190603 090000,54.03,BE,1559545200000000000
20190603 100000,59.19,BE,1559548800000000000
20190603 110000,54.53,BE,1559552400000000000
20190603 120000,40.34,BE,1559556000000000000
20190603 130000,40.23,BE,1559559600000000000
20190603 140000,39.9,BE,1559563200000000000
20190603 150000,40.24,BE,1559566800000000000
20190603 160000,38.0,BE,1559570400000000000
20190603 170000,42.46,BE,1559574000000000000
20190603 180000,48.34,BE,1559577600000000000
20190603 190000,51.91,BE,1559581200000000000
20190603 200000,49.21,BE,1559584800000000000
20190603 210000,40.94,BE,1559588400000000000
20190603 220000,36.0,BE,1559592000000000000
20190603 230000,34.69,BE,1559595600000000000
20190703 000000,31.79,BE,1562104800000000000
20190703 010000,32.5,BE,1562108400000000000
20190703 020000,30.0,BE,1562112000000000000
20190703 030000,28.38,BE,1562115600000000000
20190703 040000,27.79,BE,1562119200000000000
20190703 050000,29.69,BE,1562122800000000000
20190703 060000,35.98,BE,1562126400000000000
20190703 070000,43.9,BE,1562130000000000000
20190703 080000,44.28,BE,1562133600000000000
20190703 090000,38.55,BE,1562137200000000000
20190703 100000,41.21,BE,1562140800000000000
20190703 110000,39.09,BE,1562144400000000000
20190703 120000,37.31,BE,1562148000000000000
20190703 130000,38.82,BE,1562151600000000000
20190703 140000,35.0,BE,1562155200000000000
20190703 150000,34.43,BE,1562158800000000000
20190703 160000,35.86,BE,1562162400000000000
20190703 170000,39.37,BE,1562166000000000000
20190703 180000,43.95,BE,1562169600000000000
20190703 190000,46.49,BE,1562173200000000000
20190703 200000,42.3,BE,1562176800000000000
20190703 210000,34.53,BE,1562180400000000000
20190703 220000,35.78,BE,1562184000000000000
20190703 230000,45.2,BE,1562187600000000000
20190803 000000,31.73,BE,1564783200000000000
20190803 010000,30.76,BE,1564786800000000000
20190803 020000,30.83,BE,1564790400000000000
20190803 030000,30.04,BE,1564794000000000000
20190803 040000,29.47,BE,1564797600000000000
20190803 050000,36.66,BE,1564801200000000000
20190803 060000,47.11,BE,1564804800000000000
20190803 070000,48.42,BE,1564808400000000000
20190803 080000,70.0,BE,1564812000000000000
20190803 090000,62.83,BE,1564815600000000000
20190803 100000,54.82,BE,1564819200000000000
20190803 110000,46.27,BE,1564822800000000000
20190803 120000,42.38,BE,1564826400000000000
20190803 130000,50.43,BE,1564830000000000000
20190803 140000,45.96,BE,1564833600000000000
20190803 150000,37.02,BE,1564837200000000000
20190803 160000,38.65,BE,1564840800000000000
20190803 170000,43.07,BE,1564844400000000000
20190803 180000,55.0,BE,1564848000000000000
20190803 190000,65.0,BE,1564851600000000000
20190803 200000,44.04,BE,1564855200000000000
20190803 210000,40.57,BE,1564858800000000000
20190803 220000,39.24,BE,1564862400000000000
20190803 230000,32.45,BE,1564866000000000000
20190903 000000,32.55,BE,1567461600000000000
20190903 010000,27.78,BE,1567465200000000000
20190903 020000,25.36,BE,1567468800000000000
20190903 030000,22.34,BE,1567472400000000000
20190903 040000,15.77,BE,1567476000000000000
20190903 050000,17.74,BE,1567479600000000000
20190903 060000,25.64,BE,1567483200000000000
20190903 070000,23.82,BE,1567486800000000000
20190903 080000,29.08,BE,1567490400000000000
20190903 090000,37.86,BE,1567494000000000000
20190903 100000,36.34,BE,1567497600000000000
20190903 110000,33.06,BE,1567501200000000000
20190903 120000,41.48,BE,1567504800000000000
20190903 130000,28.72,BE,1567508400000000000
20190903 140000,26.15,BE,1567512000000000000
20190903 150000,24.51,BE,1567515600000000000
20190903 160000,27.85,BE,1567519200000000000
20190903 170000,30.79,BE,1567522800000000000
20190903 180000,33.77,BE,1567526400000000000
20190903 190000,41.65,BE,1567530000000000000
20190903 200000,37.58,BE,1567533600000000000
20190903 210000,37.1,BE,1567537200000000000
20190903 220000,44.22,BE,1567540800000000000
20190903 230000,61.38,BE,1567544400000000000
20191003 000000,63.57,BE,1570053600000000000
20191003 010000,60.9,BE,1570057200000000000
20191003 020000,45.0,BE,1570060800000000000
20191003 030000,28.06,BE,1570064400000000000
20191003 040000,19.12,BE,1570068000000000000
20191003 050000,16.76,BE,1570071600000000000
20191003 060000,19.15,BE,1570075200000000000
20191003 070000,29.62,BE,1570078800000000000
20191003 080000,41.8,BE,1570082400000000000
20191003 090000,42.3,BE,1570086000000000000
20191003 100000,45.16,BE,1570089600000000000
20191003 110000,55.77,BE,1570093200000000000
20191003 120000,51.0,BE,1570096800000000000
20191003 130000,40.92,BE,1570100400000000000
20191003 140000,34.09,BE,1570104000000000000
20191003 150000,23.63,BE,1570107600000000000
20191003 160000,34.09,BE,1570111200000000000
20191003 170000,37.51,BE,1570114800000000000
20191003 180000,43.47,BE,1570118400000000000
20191003 190000,40.92,BE,1570122000000000000
20191003 200000,32.1,BE,1570125600000000000
20191003 210000,29.38,BE,1570129200000000000
20191003 220000,31.37,BE,1570132800000000000
20191003 230000,26.95,BE,1570136400000000000
20191103 000000,26.19,BE,1572735600000000000
20191103 010000,26.7,BE,1572739200000000000
20191103 020000,28.71,BE,1572742800000000000
20191103 030000,22.81,BE,1572746400000000000
20191103 040000,23.99,BE,1572750000000000000
20191103 050000,27.96,BE,1572753600000000000
20191103 060000,39.82,BE,1572757200000000000
20191103 070000,47.96,BE,1572760800000000000
20191103 080000,48.06,BE,1572764400000000000
20191103 090000,46.84,BE,1572768000000000000
20191103 100000,45.31,BE,1572771600000000000
20191103 110000,42.66,BE,1572775200000000000
20191103 120000,39.95,BE,1572778800000000000
20191103 130000,38.69,BE,1572782400000000000
20191103 140000,36.9,BE,1572786000000000000
20191103 150000,37.11,BE,1572789600000000000
20191103 160000,39.27,BE,1572793200000000000
20191103 170000,46.28,BE,1572796800000000000
20191103 180000,50.29,BE,1572800400000000000
20191103 190000,57.9,BE,1572804000000000000
20191103 200000,56.3,BE,1572807600000000000
20191103 210000,47.65,BE,1572811200000000000
20191103 220000,47.61,BE,1572814800000000000
20191103 230000,44.01,BE,1572818400000000000
20191203 000000,40.98,BE,1575327600000000000
20191203 010000,38.97,BE,1575331200000000000
20191203 020000,36.91,BE,1575334800000000000
20191203 030000,35.0,BE,1575338400000000000
20191203 040000,32.92,BE,1575342000000000000
20191203 050000,36.3,BE,1575345600000000000
20191203 060000,46.83,BE,1575349200000000000
20191203 070000,52.05,BE,1575352800000000000
20191203 080000,51.37,BE,1575356400000000000
20191203 090000,48.02,BE,1575360000000000000
20191203 100000,44.4,BE,1575363600000000000
20191203 110000,41.74,BE,1575367200000000000
20191203 120000,40.12,BE,1575370800000000000
20191203 130000,37.61,BE,1575374400000000000
20191203 140000,37.02,BE,1575378000000000000
20191203 150000,38.05,BE,1575381600000000000
20191203 160000,39.15,BE,1575385200000000000
20191203 170000,40.91,BE,1575388800000000000
20191203 180000,44.02,BE,1575392400000000000
20191203 190000,50.0,BE,1575396000000000000
20191203 200000,47.73,BE,1575399600000000000
20191203 210000,36.4,BE,1575403200000000000
20191203 220000,35.91,BE,1575406800000000000
20191203 230000,44.36,BE,1575410400000000000
20190313 000000,30.52,BE,1552431600000000000
20190313 010000,26.67,BE,1552435200000000000
20190313 020000,29.57,BE,1552438800000000000
20190313 030000,15.5,BE,1552442400000000000
20190313 040000,17.95,BE,1552446000000000000
20190313 050000,23.31,BE,1552449600000000000
20190313 060000,33.06,BE,1552453200000000000
20190313 070000,41.54,BE,1552456800000000000
20190313 080000,56.2,BE,1552460400000000000
20190313 090000,50.74,BE,1552464000000000000
20190313 100000,47.23,BE,1552467600000000000
20190313 110000,45.13,BE,1552471200000000000
20190313 120000,32.02,BE,1552474800000000000
20190313 130000,46.34,BE,1552478400000000000
20190313 140000,30.71,BE,1552482000000000000
20190313 150000,28.59,BE,1552485600000000000
20190313 160000,30.18,BE,1552489200000000000
20190313 170000,35.28,BE,1552492800000000000
20190313 180000,37.2,BE,1552496400000000000
20190313 190000,48.36,BE,1552500000000000000
20190313 200000,41.39,BE,1552503600000000000
20190313 210000,34.3,BE,1552507200000000000
20190313 220000,31.14,BE,1552510800000000000
20190313 230000,25.66,BE,1552514400000000000
20190314 000000,35.33,BE,1552518000000000000
20190314 010000,34.15,BE,1552521600000000000
20190314 020000,35.87,BE,1552525200000000000
20190314 030000,31.25,BE,1552528800000000000
20190314 040000,26.33,BE,1552532400000000000
20190314 050000,27.27,BE,1552536000000000000
20190314 060000,37.69,BE,1552539600000000000
20190314 070000,45.14,BE,1552543200000000000
20190314 080000,45.42,BE,1552546800000000000
20190314 090000,45.27,BE,1552550400000000000
20190314 100000,44.94,BE,1552554000000000000
20190314 110000,44.01,BE,1552557600000000000
20190314 120000,44.46,BE,1552561200000000000
20190314 130000,41.42,BE,1552564800000000000
20190314 140000,38.98,BE,1552568400000000000
20190314 150000,39.25,BE,1552572000000000000
20190314 160000,40.49,BE,1552575600000000000
20190314 170000,37.96,BE,1552579200000000000
20190314 180000,40.56,BE,1552582800000000000
20190314 190000,47.9,BE,1552586400000000000
20190314 200000,46.75,BE,1552590000000000000
20190314 210000,35.77,BE,1552593600000000000
20190314 220000,40.0,BE,1552597200000000000
20190314 230000,40.0,BE,1552600800000000000
20190315 000000,31.12,BE,1552604400000000000
20190315 010000,26.5,BE,1552608000000000000
20190315 020000,23.76,BE,1552611600000000000
20190315 030000,19.79,BE,1552615200000000000
20190315 040000,22.0,BE,1552618800000000000
20190315 050000,25.44,BE,1552622400000000000
20190315 060000,31.14,BE,1552626000000000000
20190315 070000,42.22,BE,1552629600000000000
20190315 080000,43.39,BE,1552633200000000000
20190315 090000,42.59,BE,1552636800000000000
20190315 100000,41.54,BE,1552640400000000000
20190315 110000,40.97,BE,1552644000000000000
20190315 120000,39.91,BE,1552647600000000000
20190315 130000,34.54,BE,1552651200000000000
20190315 140000,31.42,BE,1552654800000000000
20190315 150000,31.18,BE,1552658400000000000
20190315 160000,30.02,BE,1552662000000000000
20190315 170000,30.74,BE,1552665600000000000
20190315 180000,36.71,BE,1552669200000000000
20190315 190000,43.52,BE,1552672800000000000
20190315 200000,38.12,BE,1552676400000000000
20190315 210000,33.47,BE,1552680000000000000
20190315 220000,42.44,BE,1552683600000000000
20190315 230000,32.4,BE,1552687200000000000
20190316 000000,30.0,BE,1552690800000000000
20190316 010000,18.45,BE,1552694400000000000
20190316 020000,20.0,BE,1552698000000000000
20190316 030000,21.32,BE,1552701600000000000
20190316 040000,16.87,BE,1552705200000000000
20190316 050000,16.93,BE,1552708800000000000
20190316 060000,20.22,BE,1552712400000000000
20190316 070000,25.19,BE,1552716000000000000
20190316 080000,32.82,BE,1552719600000000000
20190316 090000,37.43,BE,1552723200000000000
20190316 100000,38.22,BE,1552726800000000000
20190316 110000,37.4,BE,1552730400000000000
20190316 120000,35.1,BE,1552734000000000000
20190316 130000,26.37,BE,1552737600000000000
20190316 140000,32.5,BE,1552741200000000000
20190316 150000,33.24,BE,1552744800000000000
20190316 160000,20.5,BE,1552748400000000000
20190316 170000,45.95,BE,1552752000000000000
20190316 180000,40.55,BE,1552755600000000000
20190316 190000,35.02,BE,1552759200000000000
20190316 200000,30.97,BE,1552762800000000000
20190316 210000,23.27,BE,1552766400000000000
20190316 220000,24.04,BE,1552770000000000000
20190316 230000,23.98,BE,1552773600000000000
20190317 000000,12.61,BE,1552777200000000000
20190317 010000,8.58,BE,1552780800000000000
20190317 020000,1.59,BE,1552784400000000000
20190317 030000,-4.59,BE,1552788000000000000
20190317 040000,-0.77,BE,1552791600000000000
20190317 050000,6.63,BE,1552795200000000000
20190317 060000,8.06,BE,1552798800000000000
20190317 070000,11.21,BE,1552802400000000000
20190317 080000,10.0,BE,1552806000000000000
20190317 090000,13.42,BE,1552809600000000000
20190317 100000,2.76,BE,1552813200000000000
20190317 110000,10.0,BE,1552816800000000000
20190317 120000,0.91,BE,1552820400000000000
20190317 130000,6.46,BE,1552824000000000000
20190317 140000,-4.41,BE,1552827600000000000
20190317 150000,-0.39,BE,1552831200000000000
20190317 160000,5.81,BE,1552834800000000000
20190317 170000,17.65,BE,1552838400000000000
20190317 180000,33.6,BE,1552842000000000000
20190317 190000,43.91,BE,1552845600000000000
20190317 200000,38.48,BE,1552849200000000000
20190317 210000,31.66,BE,1552852800000000000
20190317 220000,33.51,BE,1552856400000000000
20190317 230000,33.13,BE,1552860000000000000
20190318 000000,34.0,BE,1552863600000000000
20190318 010000,35.73,BE,1552867200000000000
20190318 020000,31.74,BE,1552870800000000000
20190318 030000,23.36,BE,1552874400000000000
20190318 040000,26.84,BE,1552878000000000000
20190318 050000,36.95,BE,1552881600000000000
20190318 060000,49.11,BE,1552885200000000000
20190318 070000,48.29,BE,1552888800000000000
20190318 080000,56.8,BE,1552892400000000000
20190318 090000,53.47,BE,1552896000000000000
20190318 100000,52.4,BE,1552899600000000000
20190318 110000,41.25,BE,1552903200000000000
20190318 120000,36.35,BE,1552906800000000000
20190318 130000,38.05,BE,1552910400000000000
20190318 140000,37.75,BE,1552914000000000000
20190318 150000,38.12,BE,1552917600000000000
20190318 160000,37.27,BE,1552921200000000000
20190318 170000,45.27,BE,1552924800000000000
20190318 180000,57.0,BE,1552928400000000000
20190318 190000,85.0,BE,1552932000000000000
20190318 200000,57.0,BE,1552935600000000000
20190318 210000,57.0,BE,1552939200000000000
20190318 220000,41.7,BE,1552942800000000000
20190318 230000,41.88,BE,1552946400000000000
20190319 000000,39.08,BE,1552950000000000000
20190319 010000,38.49,BE,1552953600000000000
20190319 020000,37.45,BE,1552957200000000000
20190319 030000,36.47,BE,1552960800000000000
20190319 040000,36.42,BE,1552964400000000000
20190319 050000,40.29,BE,1552968000000000000
20190319 060000,46.96,BE,1552971600000000000
20190319 070000,51.27,BE,1552975200000000000
20190319 080000,54.38,BE,1552978800000000000
20190319 090000,49.69,BE,1552982400000000000
20190319 100000,46.31,BE,1552986000000000000
20190319 110000,44.55,BE,1552989600000000000
20190319 120000,43.31,BE,1552993200000000000
20190319 130000,42.89,BE,1552996800000000000
20190319 140000,42.48,BE,1553000400000000000
20190319 150000,43.74,BE,1553004000000000000
20190319 160000,44.61,BE,1553007600000000000
20190319 170000,48.96,BE,1553011200000000000
20190319 180000,61.5,BE,1553014800000000000
20190319 190000,60.73,BE,1553018400000000000
20190319 200000,52.55,BE,1553022000000000000
20190319 210000,46.46,BE,1553025600000000000
20190319 220000,44.72,BE,1553029200000000000
20190319 230000,41.08,BE,1553032800000000000
20190320 000000,38.28,BE,1553036400000000000
20190320 010000,36.3,BE,1553040000000000000
20190320 020000,35.05,BE,1553043600000000000
20190320 030000,34.33,BE,1553047200000000000
20190320 040000,34.69,BE,1553050800000000000
20190320 050000,37.2,BE,1553054400000000000
20190320 060000,47.61,BE,1553058000000000000
20190320 070000,50.57,BE,1553061600000000000
20190320 080000,56.23,BE,1553065200000000000
20190320 090000,48.15,BE,1553068800000000000
20190320 100000,45.35,BE,1553072400000000000
20190320 110000,39.86,BE,1553076000000000000
20190320 120000,37.59,BE,1553079600000000000
20190320 130000,37.47,BE,1553083200000000000
20190320 140000,38.16,BE,1553086800000000000
20190320 150000,40.36,BE,1553090400000000000
20190320 160000,42.1,BE,1553094000000000000
20190320 170000,45.49,BE,1553097600000000000
20190320 180000,53.2,BE,1553101200000000000
20190320 190000,55.55,BE,1553104800000000000
20190320 200000,50.0,BE,1553108400000000000
20190320 210000,44.24,BE,1553112000000000000
20190320 220000,43.4,BE,1553115600000000000
20190320 230000,42.03,BE,1553119200000000000
20190321 000000,35.47,BE,1553122800000000000
20190321 010000,34.7,BE,1553126400000000000
20190321 020000,33.51,BE,1553130000000000000
20190321 030000,33.04,BE,1553133600000000000
20190321 040000,33.1,BE,1553137200000000000
20190321 050000,35.93,BE,1553140800000000000
20190321 060000,44.09,BE,1553144400000000000
20190321 070000,52.28,BE,1553148000000000000
20190321 080000,45.44,BE,1553151600000000000
20190321 090000,45.64,BE,1553155200000000000
20190321 100000,38.5,BE,1553158800000000000
20190321 110000,35.89,BE,1553162400000000000
20190321 120000,35.43,BE,1553166000000000000
20190321 130000,34.5,BE,1553169600000000000
20190321 140000,34.72,BE,1553173200000000000
20190321 150000,36.81,BE,1553176800000000000
20190321 160000,39.27,BE,1553180400000000000
20190321 170000,43.4,BE,1553184000000000000
20190321 180000,46.7,BE,1553187600000000000
20190321 190000,55.0,BE,1553191200000000000
20190321 200000,47.53,BE,1553194800000000000
20190321 210000,43.92,BE,1553198400000000000
20190321 220000,41.94,BE,1553202000000000000
20190321 230000,39.65,BE,1553205600000000000
20190322 000000,39.0,BE,1553209200000000000
20190322 010000,35.95,BE,1553212800000000000
20190322 020000,36.69,BE,1553216400000000000
20190322 030000,36.39,BE,1553220000000000000
20190322 040000,36.28,BE,1553223600000000000
20190322 050000,39.95,BE,1553227200000000000
20190322 060000,46.01,BE,1553230800000000000
20190322 070000,50.98,BE,1553234400000000000
20190322 080000,49.2,BE,1553238000000000000
20190322 090000,44.97,BE,1553241600000000000
20190322 100000,40.41,BE,1553245200000000000
20190322 110000,36.57,BE,1553248800000000000
20190322 120000,35.0,BE,1553252400000000000
20190322 130000,34.3,BE,1553256000000000000
20190322 140000,34.46,BE,1553259600000000000
20190322 150000,35.0,BE,1553263200000000000
20190322 160000,37.78,BE,1553266800000000000
20190322 170000,42.59,BE,1553270400000000000
20190322 180000,46.91,BE,1553274000000000000
20190322 190000,50.17,BE,1553277600000000000
20190322 200000,46.0,BE,1553281200000000000
20190322 210000,40.61,BE,1553284800000000000
20190322 220000,39.9,BE,1553288400000000000
20190322 230000,37.12,BE,1553292000000000000
20190323 000000,35.53,BE,1553295600000000000
20190323 010000,34.94,BE,1553299200000000000
20190323 020000,34.9,BE,1553302800000000000
20190323 030000,33.1,BE,1553306400000000000
20190323 040000,33.05,BE,1553310000000000000
20190323 050000,34.6,BE,1553313600000000000
20190323 060000,36.64,BE,1553317200000000000
20190323 070000,38.86,BE,1553320800000000000
20190323 080000,38.43,BE,1553324400000000000
20190323 090000,38.39,BE,1553328000000000000
20190323 100000,35.51,BE,1553331600000000000
20190323 110000,33.61,BE,1553335200000000000
20190323 120000,32.03,BE,1553338800000000000
20190323 130000,29.79,BE,1553342400000000000
20190323 140000,28.91,BE,1553346000000000000
20190323 150000,30.09,BE,1553349600000000000
20190323 160000,34.56,BE,1553353200000000000
20190323 170000,41.55,BE,1553356800000000000
20190323 180000,41.64,BE,1553360400000000000
20190323 190000,44.99,BE,1553364000000000000
20190323 200000,42.25,BE,1553367600000000000
20190323 210000,39.1,BE,1553371200000000000
20190323 220000,40.35,BE,1553374800000000000
20190323 230000,37.93,BE,1553378400000000000
20190324 000000,39.15,BE,1553382000000000000
20190324 010000,36.05,BE,1553385600000000000
20190324 020000,34.45,BE,1553389200000000000
20190324 030000,33.61,BE,1553392800000000000
20190324 040000,33.85,BE,1553396400000000000
20190324 050000,34.2,BE,1553400000000000000
20190324 060000,34.32,BE,1553403600000000000
20190324 070000,34.98,BE,1553407200000000000
20190324 080000,36.6,BE,1553410800000000000
20190324 090000,35.81,BE,1553414400000000000
20190324 100000,33.78,BE,1553418000000000000
20190324 110000,32.01,BE,1553421600000000000
20190324 120000,31.1,BE,1553425200000000000
20190324 130000,25.08,BE,1553428800000000000
20190324 140000,24.13,BE,1553432400000000000
20190324 150000,23.79,BE,1553436000000000000
20190324 160000,25.1,BE,1553439600000000000
20190324 170000,41.77,BE,1553443200000000000
20190324 180000,39.37,BE,1553446800000000000
20190324 190000,42.81,BE,1553450400000000000
20190324 200000,40.13,BE,1553454000000000000
20190324 210000,36.79,BE,1553457600000000000
20190324 220000,36.53,BE,1553461200000000000
20190324 230000,33.03,BE,1553464800000000000
20190325 000000,24.34,BE,1553468400000000000
20190325 010000,22.5,BE,1553472000000000000
20190325 020000,23.74,BE,1553475600000000000
20190325 030000,21.45,BE,1553479200000000000
20190325 040000,23.8,BE,1553482800000000000
20190325 050000,26.77,BE,1553486400000000000
20190325 060000,34.45,BE,1553490000000000000
20190325 070000,45.54,BE,1553493600000000000
20190325 080000,43.27,BE,1553497200000000000
20190325 090000,47.48,BE,1553500800000000000
20190325 100000,39.28,BE,1553504400000000000
20190325 110000,32.78,BE,1553508000000000000
20190325 120000,31.89,BE,1553511600000000000
20190325 130000,31.79,BE,1553515200000000000
20190325 140000,30.44,BE,1553518800000000000
20190325 150000,30.8,BE,1553522400000000000
20190325 160000,30.71,BE,1553526000000000000
20190325 170000,36.68,BE,1553529600000000000
20190325 180000,41.2,BE,1553533200000000000
20190325 190000,47.96,BE,1553536800000000000
20190325 200000,43.12,BE,1553540400000000000
20190325 210000,39.81,BE,1553544000000000000
20190325 220000,39.99,BE,1553547600000000000
20190325 230000,37.56,BE,1553551200000000000
20190326 000000,33.25,BE,1553554800000000000
20190326 010000,30.97,BE,1553558400000000000
20190326 020000,30.49,BE,1553562000000000000
20190326 030000,30.47,BE,1553565600000000000
20190326 040000,30.48,BE,1553569200000000000
20190326 050000,32.5,BE,1553572800000000000
20190326 060000,39.0,BE,1553576400000000000
20190326 070000,46.86,BE,1553580000000000000
20190326 080000,42.75,BE,1553583600000000000
20190326 090000,51.63,BE,1553587200000000000
20190326 100000,49.6,BE,1553590800000000000
20190326 110000,42.45,BE,1553594400000000000
20190326 120000,34.82,BE,1553598000000000000
20190326 130000,33.89,BE,1553601600000000000
20190326 140000,32.78,BE,1553605200000000000
20190326 150000,32.67,BE,1553608800000000000
20190326 160000,34.0,BE,1553612400000000000
20190326 170000,39.76,BE,1553616000000000000
20190326 180000,47.4,BE,1553619600000000000
20190326 190000,49.43,BE,1553623200000000000
20190326 200000,46.41,BE,1553626800000000000
20190326 210000,43.37,BE,1553630400000000000
20190326 220000,42.28,BE,1553634000000000000
20190326 230000,38.42,BE,1553637600000000000
20190327 000000,36.62,BE,1553641200000000000
20190327 010000,34.81,BE,1553644800000000000
20190327 020000,34.27,BE,1553648400000000000
20190327 030000,33.37,BE,1553652000000000000
20190327 040000,34.14,BE,1553655600000000000
20190327 050000,36.82,BE,1553659200000000000
20190327 060000,42.01,BE,1553662800000000000
20190327 070000,46.0,BE,1553666400000000000
20190327 080000,47.04,BE,1553670000000000000
20190327 090000,43.94,BE,1553673600000000000
20190327 100000,41.48,BE,1553677200000000000
20190327 110000,40.61,BE,1553680800000000000
20190327 120000,40.0,BE,1553684400000000000
20190327 130000,39.58,BE,1553688000000000000
20190327 140000,38.75,BE,1553691600000000000
20190327 150000,36.93,BE,1553695200000000000
20190327 160000,39.18,BE,1553698800000000000
20190327 170000,41.49,BE,1553702400000000000
20190327 180000,44.17,BE,1553706000000000000
20190327 190000,54.0,BE,1553709600000000000
20190327 200000,43.99,BE,1553713200000000000
20190327 210000,41.22,BE,1553716800000000000
20190327 220000,40.83,BE,1553720400000000000
20190327 230000,36.92,BE,1553724000000000000
20190328 000000,32.73,BE,1553727600000000000
20190328 010000,33.67,BE,1553731200000000000
20190328 020000,33.38,BE,1553734800000000000
20190328 030000,33.29,BE,1553738400000000000
20190328 040000,33.12,BE,1553742000000000000
20190328 050000,36.67,BE,1553745600000000000
20190328 060000,44.48,BE,1553749200000000000
20190328 070000,50.73,BE,1553752800000000000
20190328 080000,55.4,BE,1553756400000000000
20190328 090000,46.78,BE,1553760000000000000
20190328 100000,44.12,BE,1553763600000000000
20190328 110000,43.36,BE,1553767200000000000
20190328 120000,42.54,BE,1553770800000000000
20190328 130000,42.39,BE,1553774400000000000
20190328 140000,39.28,BE,1553778000000000000
20190328 150000,38.36,BE,1553781600000000000
20190328 160000,38.52,BE,1553785200000000000
20190328 170000,42.42,BE,1553788800000000000
20190328 180000,50.0,BE,1553792400000000000
20190328 190000,55.4,BE,1553796000000000000
20190328 200000,52.7,BE,1553799600000000000
20190328 210000,42.8,BE,1553803200000000000
20190328 220000,42.38,BE,1553806800000000000
20190328 230000,39.32,BE,1553810400000000000
20190329 000000,39.28,BE,1553814000000000000
20190329 010000,34.1,BE,1553817600000000000
20190329 020000,34.44,BE,1553821200000000000
20190329 030000,34.47,BE,1553824800000000000
20190329 040000,34.99,BE,1553828400000000000
20190329 050000,38.04,BE,1553832000000000000
20190329 060000,45.56,BE,1553835600000000000
20190329 070000,50.86,BE,1553839200000000000
20190329 080000,47.62,BE,1553842800000000000
20190329 090000,43.07,BE,1553846400000000000
20190329 100000,38.2,BE,1553850000000000000
20190329 110000,34.49,BE,1553853600000000000
20190329 120000,33.43,BE,1553857200000000000
20190329 130000,32.87,BE,1553860800000000000
20190329 140000,32.4,BE,1553864400000000000
20190329 150000,33.13,BE,1553868000000000000
20190329 160000,36.01,BE,1553871600000000000
20190329 170000,41.39,BE,1553875200000000000
20190329 180000,45.93,BE,1553878800000000000
20190329 190000,55.4,BE,1553882400000000000
20190329 200000,55.4,BE,1553886000000000000
20190329 210000,43.04,BE,1553889600000000000
20190329 220000,42.75,BE,1553893200000000000
20190329 230000,39.32,BE,1553896800000000000
20190330 000000,37.49,BE,1553900400000000000
20190330 010000,36.68,BE,1553904000000000000
20190330 020000,34.36,BE,1553907600000000000
20190330 030000,34.61,BE,1553911200000000000
20190330 040000,31.66,BE,1553914800000000000
20190330 050000,35.02,BE,1553918400000000000
20190330 060000,33.51,BE,1553922000000000000
20190330 070000,34.43,BE,1553925600000000000
20190330 080000,35.66,BE,1553929200000000000
20190330 090000,33.17,BE,1553932800000000000
20190330 100000,31.63,BE,1553936400000000000
20190330 110000,30.63,BE,1553940000000000000
20190330 120000,30.73,BE,1553943600000000000
20190330 130000,28.07,BE,1553947200000000000
20190330 140000,28.45,BE,1553950800000000000
20190330 150000,29.78,BE,1553954400000000000
20190330 160000,37.94,BE,1553958000000000000
20190330 170000,44.65,BE,1553961600000000000
20190330 180000,47.2,BE,1553965200000000000
20190330 190000,47.66,BE,1553968800000000000
20190330 200000,43.08,BE,1553972400000000000
20190330 210000,40.53,BE,1553976000000000000
20190330 220000,40.86,BE,1553979600000000000
20190330 230000,36.85,BE,1553983200000000000
20190331 000000,40.1,BE,1553986800000000000
20190331 010000,35.01,BE,1553990400000000000
20190331 015959,0.0,BE,1553993999999999999
20190331 030000,34.43,BE,1553994000000000000
20190331 040000,33.59,BE,1553997600000000000
20190331 050000,31.51,BE,1554001200000000000
20190331 060000,31.17,BE,1554004800000000000
20190331 070000,32.61,BE,1554008400000000000
20190331 080000,33.07,BE,1554012000000000000
20190331 090000,33.89,BE,1554015600000000000
20190331 100000,31.57,BE,1554019200000000000
20190331 110000,29.17,BE,1554022800000000000
20190331 120000,25.15,BE,1554026400000000000
20190331 130000,17.26,BE,1554030000000000000
20190331 140000,9.07,BE,1554033600000000000
20190331 150000,19.04,BE,1554037200000000000
20190331 160000,20.06,BE,1554040800000000000
20190331 170000,16.55,BE,1554044400000000000
20190331 180000,31.65,BE,1554048000000000000
20190331 190000,38.69,BE,1554051600000000000
20190331 200000,41.8,BE,1554055200000000000
20190331 210000,39.08,BE,1554058800000000000
20190331 220000,40.3,BE,1554062400000000000
20190331 230000,37.51,BE,1554066000000000000
20190104 000000,31.06,BE,1546556400000000000
20190104 010000,29.96,BE,1546560000000000000
20190104 020000,31.07,BE,1546563600000000000
20190104 030000,29.46,BE,1546567200000000000
20190104 040000,28.86,BE,1546570800000000000
20190104 050000,34.78,BE,1546574400000000000
20190104 060000,42.65,BE,1546578000000000000
20190104 070000,51.38,BE,1546581600000000000
20190104 080000,53.56,BE,1546585200000000000
20190104 090000,45.95,BE,1546588800000000000
20190104 100000,42.2,BE,1546592400000000000
